,cod_cidades,city,uf,atendido_loggi,distancia_cajamar,populacao,area_em_km2,tem_malha,latitude,longitude,indice_roubo,caminhao,caminhonete,camioneta,motocicleta,preco_gasolina,preco_diesel_s10,area_urbana,pib
141,3525201,JARINU,SP,não,75.498,28554,207.671,não,-23.1039,-46.728,0.9990112442385886,667.0,1725.0,669.0,3732.0,4.393466666666667,3.5988974358974364,8.3,1556427.0
142,3526407,LARANJAL PAULISTA,SP,não,161.159,27891,386.763,não,-23.0506,-47.8375,0.9990112442385886,801.0,1629.0,643.0,2507.0,4.393466666666667,3.5988974358974364,,
143,3547502,SANTA RITA DO PASSA QUATRO,SP,não,257.208,27583,752.993,não,-21.7083,-47.478,0.9990112442385886,584.0,1514.0,758.0,2919.0,4.393466666666667,3.5988974358974364,,
144,3512209,CONCHAL,SP,não,178.311,27553,183.826,não,-22.3375,-47.1729,0.9990112442385886,838.0,1661.0,650.0,3438.0,4.393466666666667,3.5988974358974364,,
145,3547601,SANTA ROSA DE VITERBO,SP,não,293.751,26067,289.669,não,-21.4776,-47.3622,0.9990112442385886,474.0,1177.0,460.0,2249.0,4.393466666666667,3.5988974358974364,,
146,3509403,CAJURU,SP,não,303.399,25655,660.687,não,-21.2749,-47.303000000000004,0.9990112442385886,540.0,1660.0,476.0,1654.0,4.393466666666667,3.5988974358974364,,
147,3546702,SANTA GERTRUDES,SP,não,170.213,25649,97.694,não,-22.4572,-47.5272,0.9990112442385886,612.0,1061.0,436.0,3555.0,4.393466666666667,3.5988974358974364,,1556584.0
148,3507803,BRODOWSKI,SP,não,348.185,24098,279.804,não,-20.9845,-47.6572,0.9990112442385886,644.0,1811.0,634.0,1852.0,4.393466666666667,3.5988974358974364,,
149,3512407,CORDEIROPOLIS,SP,não,161.911,23797,137.337,não,-22.4778,-47.4519,0.9990112442385886,776.0,1320.0,546.0,2667.0,4.393466666666667,3.5988974358974364,6.6,1678843.0
150,3521408,IRACEMAPOLIS,SP,não,162.097,23271,115.947,não,-22.5832,-47.523,0.9990112442385886,576.0,1306.0,451.0,2311.0,4.393466666666667,3.5988974358974364,,
151,3553302,TAMBAU,SP,não,263.082,23262,561.566,não,-21.7029,-47.2703,0.9990112442385886,594.0,1174.0,491.0,2414.0,4.393466666666667,3.5988974358974364,,
152,3548005,SANTO ANTONIO DE POSSE,SP,não,143.963,22801,154.113,não,-22.6029,-46.9192,0.9990112442385886,919.0,1304.0,590.0,2896.0,4.393466666666667,3.5988974358974364,,
153,3513603,CUNHA,SP,não,233.031,21923,1407.172,não,-23.0731,-44.9576,0.9990112442385886,355.0,985.0,376.0,4055.0,4.393466666666667,3.5988974358974364,,
154,3304557,RIO DE JANEIRO,RJ,sim,444,6519400,1182.296,sim,-22.9129,-43.2003,1.4650367770622306,42927.0,128688.0,153437.0,303570.0,4.9215,3.7167499999999998,925.0,299849795.0
155,3304904,SAO GONCALO,RJ,não,461.939,1049793,249.142,não,-22.8268,-43.0634,1.4650367770622306,5358.0,13529.0,10423.0,47442.0,5.071714285714286,3.6597500000000003,93.3,15495269.0
156,3301702,DUQUE DE CAXIAS,RJ,não,426.283,890890,464.573,não,-22.7858,-43.3049,1.4650367770622306,9678.0,15430.0,10783.0,36946.0,4.9945,3.5145,85.1,28675676.0
157,3303500,NOVA IGUACU,RJ,não,405.054,787296,523.888,não,-22.7556,-43.4603,1.4650367770622306,6707.0,12475.0,10232.0,37073.0,5.071714285714286,3.6597500000000003,95.3,15142049.0
158,3300456,BELFORD ROXO,RJ,não,412.345,507373,79.791,não,-22.764,-43.3992,1.4650367770622306,2086.0,4878.0,4496.0,18962.0,5.071714285714286,3.6597500000000003,64.7,6234366.0
159,3303302,NITEROI,RJ,não,452.263,498941,129.375,não,-22.8832,-43.1034,1.4650367770622306,2810.0,12132.0,13975.0,32763.0,5.071714285714286,3.6597500000000003,14.5,24522575.0
160,3301009,CAMPOS DOS GOYTACAZES,RJ,não,709.348,490294,4031.91,não,-21.7622,-41.3181,1.4650367770622306,6876.0,12118.0,5951.0,37532.0,5.199,3.639,222.0,58011293.0
161,3305109,SAO JOAO DE MERITI,RJ,não,417.192,460336,34.838,não,-22.8058,-43.3729,1.4650367770622306,3711.0,6734.0,6204.0,18584.0,5.071714285714286,3.6597500000000003,35.3,7246169.0
162,3303906,PETROPOLIS,RJ,não,460.302,298095,774.606,não,-22.52,-43.1926,1.4650367770622306,3594.0,9328.0,7688.0,24360.0,5.071714285714286,3.6597500000000003,21.3,11366103.0
163,3306305,VOLTA REDONDA,RJ,não,340.873,264280,182.317,não,-22.5202,-44.0996,1.4650367770622306,2310.0,7485.0,5431.0,16189.0,5.071714285714286,3.6597500000000003,27.1,10536093.0
164,3302403,MACAE,RJ,não,610.958,244350,1215.904,não,-22.3768,-41.7848,1.4650367770622306,3115.0,7497.0,4206.0,20956.0,5.09,3.65,12.8,21051064.0
165,3302502,MAGE,RJ,não,454.301,237776,385.696,não,-22.6632,-43.0315,1.4650367770622306,2006.0,3932.0,2753.0,13328.0,5.071714285714286,3.6597500000000003,21.8,3291378.0
166,3301900,ITABORAI,RJ,não,483.032,232518,424.219,não,-22.7565,-42.8639,1.4650367770622306,3225.0,5036.0,3469.0,12921.0,4.999,3.759,33.6,5049300.0
167,3300704,CABO FRIO,RJ,não,593.462,216141,400.693,sim,-22.8894,-42.0286,1.4650367770622306,3114.0,6742.0,4705.0,17440.0,5.071714285714286,3.6597500000000003,14.2,17268253.0
168,3300100,ANGRA DOS REIS,RJ,não,405.803,194736,800.43,não,-23.0011,-44.3196,1.4650367770622306,1268.0,3951.0,2034.0,11606.0,5.071714285714286,3.6597500000000003,19.9,8116489.0
169,3303401,NOVA FRIBURGO,RJ,não,547.151,185370,932.635,não,-22.2932,-42.5377,1.4650367770622306,3752.0,7594.0,4724.0,20604.0,5.071714285714286,3.6597500000000003,13.0,4078881.0
